"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"6890459bc67ed9a8581baa35365f4eb0","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Oikopleura","midas_s_36627"
"075f6ae5dc943e457fd173077515478d","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","SH3-11","midas_s_6582"
"b4ae722f622b0d21b7ccba6af9277b2b","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","SH3-11",NA
"9366d0da0c7fad63fc136e9fd588f018","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","SH3-11","midas_s_51588"
"f4be9a05c5056899a7fdef570eadd0d7","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Prosthecobacter","midas_s_48628"
"01b8e568553b1277cc7a2e36810f9c0d","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Prosthecobacter",NA
"66b6ea2bb5f9d7bfc0a0505bad14b5f1","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Prosthecobacter","midas_s_48738"
"e44ccb51234baf7b4a86cc0f42b1b4e0","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","midas_g_6692","midas_s_55007"
"59ca2e7492e73f149ff62de27bb573df","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","midas_g_6692","midas_s_55007"
"a185fe8f7c967c0ed135fc40f603f6fa","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","midas_g_6692","midas_s_56040"
"9cc67e93f0e16f605faca085d021240e","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","midas_g_6692","midas_s_56040"
"3d895eb5e7deb653d673f19f207e1674","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","midas_g_6692",NA
"6bb9fab6858f5abbc267f0bf9d94363f","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","midas_g_82460","midas_s_82460"
"7c1d2bb5bfd632a517f1005bef320fa6","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","midas_g_82820","midas_s_82820"
"1d9151cf673990fe225a4b362818cae4","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","midas_g_82820","midas_s_82820"
"4113d72bd6565743717f780a8ab75121","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","midas_g_3108",NA
"23450c4d08fc2ccddff6621430dd10b5","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","midas_g_3108",NA
"a4681060aec803f2e78b8f023f2ff605","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter","midas_s_67416"
"248446883c333610cbbc863b80397f2b","Bacteria","Dadabacteria","Dadabacteriia","Dadabacteriales","midas_f_603","midas_g_603","midas_s_39581"
"924d65b980f40b7b499dc12033be76d5","Bacteria","Hydrogenedentes","Hydrogenedentia","Hydrogenedentiales","Hydrogenedensaceae","midas_g_1166",NA
"7c34e18b57606b6df2f5658977b8af22","Bacteria","Hydrogenedentes","Hydrogenedentia","Hydrogenedentiales","Hydrogenedensaceae","midas_g_1166",NA
"79857512b16eb013f11b3f615f2569c3","Bacteria","Spirochaetota","Leptospirae","Leptospirales","Leptospiraceae","Leptospira","midas_s_1386"
"2aaade8181f03e509fa7b3aee03f8272","Bacteria","Firmicutes","Negativicutes","Acidaminococcales","Acidaminococcaceae","midas_g_20711","midas_s_20711"
"2436f8f55c8c0808ea83586248dc3937","Bacteria","Latescibacterota","midas_c_18","midas_o_753","midas_f_1938","midas_g_1938",NA
"54132640db8b2be2f06684a288247348","Bacteria","Latescibacterota","midas_c_18","midas_o_753","midas_f_1938","midas_g_1938",NA
"01a0b19e420d993896a3937956843401","Bacteria","Latescibacterota","midas_c_18","midas_o_753","midas_f_1938","midas_g_2686",NA
"28d870a13b224e4aa61411df86869674","Bacteria","Latescibacterota","midas_c_18","midas_o_753","midas_f_1938","midas_g_2686",NA
"c37aa6c4dd8d0061601ca89349f7f7d9","Bacteria","Latescibacterota","midas_c_18","midas_o_753","midas_f_1938","midas_g_2686",NA
"9ce2bf60eb8b5a7ab6300f82edaacbb9","Bacteria","Fermentibacterota","Fermentibacteria","Fermentibacterales","Fermentibacteraceae","Ca_Fermentibacter","Ca_Fermentibacter_daniensis"
"61fbd5e64872de7cfa01ef49e8465ba4","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","midas_g_433","midas_s_8331"
"c9a0532793f806adb88ed4a6b5c03a39","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","midas_f_352","midas_g_1291","midas_s_37211"
"e962dc8657fbb3f185fe739705b58fbb","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","midas_f_352","midas_g_1291",NA
"d9e88e72f1c3a9c7f8206ce739979d89","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","midas_f_352","midas_g_991","midas_s_5556"
"69a3032e22f9866a49ce9fe8c7308146","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","midas_f_352","midas_g_991",NA
"b5e257a96eccd7557f0f797f982299c9","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","midas_f_352","midas_g_1291",NA
"6c3f4eaa473d417939f2b3ad8a41b580","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","midas_f_352","midas_g_1291",NA
"f54b27a0b47769864e9361f740808cff","Bacteria","Acidobacteriota","Vicinamibacteria","Subgroup_17","midas_f_1096","midas_g_1096",NA
"b27d32b1ffff2ed847fe82e7d895d777","Bacteria","Acidobacteriota","Vicinamibacteria","Subgroup_17","midas_f_1096","midas_g_1096",NA
"ef3b6eea76dbf01cd6c3cc32a401d92f","Bacteria","Acidobacteriota","Vicinamibacteria","Subgroup_17","midas_f_1096","midas_g_1096",NA
"27088f88f55a7a7cd95a39d3f4d6330e","Bacteria","Acidobacteriota","Vicinamibacteria","Subgroup_17","midas_f_1096","midas_g_1096",NA
"e211e45f2239c8073f5db50799a4b5f6","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","midas_g_7260","midas_s_38556"
"a16c6dedaea7a97b63cf991cc1b72bec","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","midas_g_7260",NA
"5d7b4a9ed61cc61cb0b3d23c9a2263d4","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","midas_g_940",NA
"219fdc4dd82e3b7ef5752c7200d8e900","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pirellula",NA
"f13197272c191345f48cec464984f3d0","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4_lineage",NA
"ac5648bb2e2fd46c5ee82a1d55bbf801","Bacteria","Planctomycetota","OM190","midas_o_35381","midas_f_35381","midas_g_62066","midas_s_62066"
"78b73822c7d92a8712610ea1ce0463aa","Bacteria","Planctomycetota","BD7-11","midas_o_17905","midas_f_17905","midas_g_17905","midas_s_17905"
"e89f626a82320b2f87316aa89ae76859","Bacteria","Planctomycetota","OM190","midas_o_7059","midas_f_7059","midas_g_7059","midas_s_7059"
"9d850e63cde27071cd49181a6cbd1a18","Bacteria","Planctomycetota","OM190","midas_o_7059","midas_f_7059","midas_g_7059","midas_s_7059"
"388c6e0ec228b8514c8036076f29dacb","Bacteria","Planctomycetota","OM190","midas_o_2104","midas_f_2104","midas_g_6588","midas_s_35756"
"bcf05dafad8fbdae6e73e9de4597cd73","Bacteria","Planctomycetota","OM190","midas_o_2104","midas_f_2104","midas_g_4089","midas_s_40132"
"5ec6802a466eb2678ec5e8feea664855","Bacteria","Planctomycetota","OM190","midas_o_2104","midas_f_2104","midas_g_4089","midas_s_40132"
"e4c9c8552ca011ec3c9b21c0d48986f6","Bacteria","Planctomycetota","OM190","midas_o_2104","midas_f_2104","midas_g_23116","midas_s_59399"
"a8b7c24a492fc69e7cfba86683e04b86","Bacteria","Acidobacteriota","Blastocatellia","11-24","midas_f_1424","midas_g_15697","midas_s_26293"
"387e1f5602cc405cd6d193bf8d911e22","Bacteria","Acidobacteriota","Blastocatellia","11-24","midas_f_1424","midas_g_1424","midas_s_1424"
"fc763a18fc773e943aacb6845f3cc5f3","Bacteria","Acidobacteriota","Blastocatellia","11-24","midas_f_1424","midas_g_15395","midas_s_16749"
"d46fcad5e33dbb3fca5850000f5ee7c3","Bacteria","Acidobacteriota","Blastocatellia","11-24","midas_f_1424","midas_g_15395","midas_s_20560"
"19856802762a6d2d49e156ed38f5c8ba","Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","JGI_0001001-H03",NA
"54f8ee204623f9431145ee6f40c9b347","Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","JGI_0001001-H03","midas_s_170"
"f8aecae4a56aa9d983ecdb330c45efc1","Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","Stenotrophobacter","midas_s_1188"
"152c80dda7d94848f79d95fbc3fed13d","Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","Stenotrophobacter","midas_s_1188"
"3bc5a61dc5df8070cd109be31890a358","Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","Stenotrophobacter","midas_s_1188"
"4906d669e2ca7cbecafd60737832a862","Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","OLB17","midas_s_8191"
"8fb8d187b9397bc3e5900dbdc0fb1185","Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","Blastocatella","midas_s_2679"
"225866fd51c15e5298709ac0cecbe83d","Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","JGI_0001001-H03",NA
"e97f6fa3d7d88419a33f0b53ebea8a4a","Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","JGI_0001001-H03",NA
"fa98c54e70602241c408dd14af22af0e","Bacteria","Acidobacteriota","Blastocatellia","DS-100","midas_f_502","midas_g_502",NA
"bf3d12732a471dd3d490634c397dc788","Bacteria","Acidobacteriota","Blastocatellia","DS-100","midas_f_502","midas_g_502",NA
"f81775ee53aaacd321b39c63295da074","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Sanionia_uncinata","midas_g_29625","midas_s_29625"
"164c36ab93ba49ea81313e74c18373c0","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium",NA
"e14ecfea606294c55fa73f1fcac285dd","Bacteria","Cyanobacteria","Vampirivibrionia","Obscuribacterales","Obscuribacteraceae","midas_g_14443","midas_s_14443"
"cce4c6a24125987ad20d1708c27e84ca","Bacteria","Cyanobacteria","Vampirivibrionia","Obscuribacterales","Obscuribacteraceae","midas_g_22520","midas_s_22520"
"834f65f051743ad42dbad66474a83f5e","Bacteria","Cyanobacteria","Vampirivibrionia","Obscuribacterales","Obscuribacteraceae","midas_g_22520","midas_s_22520"
"c5fa1b8a4896e9d464fa7c7d89181b0e","Bacteria","Cyanobacteria","Vampirivibrionia","Obscuribacterales","Obscuribacteraceae","midas_g_22520","midas_s_22520"
"b39516c8402747acb42abfa0bc9a5eb6","Bacteria","Armatimonadota","Fimbriimonadia","Fimbriimonadales","Fimbriimonadaceae","midas_g_5143",NA
"9b60d3289c6e1258f62372be56b2a663","Bacteria","Armatimonadota","Fimbriimonadia","Fimbriimonadales","Fimbriimonadaceae","midas_g_5143",NA
"172f63ad04fa765b556aeeb4316a2e5a","Bacteria","Armatimonadota","Fimbriimonadia","Fimbriimonadales","Fimbriimonadaceae","midas_g_13982","midas_s_13982"
"3e2d1a7be6fbbcbc12428a01c86b7b8b","Bacteria","Armatimonadota","Fimbriimonadia","Fimbriimonadales","Fimbriimonadaceae","midas_g_4488","midas_s_4488"
"352e6d0bf40b2ff96fac10592a1920d4","Bacteria","Armatimonadota","Fimbriimonadia","Fimbriimonadales","Fimbriimonadaceae","midas_g_17142","midas_s_17142"
"6198c520f8ffe4b3d837aa52e0f3cd15","Bacteria","Armatimonadota","Fimbriimonadia","Fimbriimonadales","Fimbriimonadaceae","midas_g_17142","midas_s_17142"
"a42640f848385634aa76ce36a39e3707","Bacteria","Armatimonadota","Fimbriimonadia","Fimbriimonadales","Fimbriimonadaceae","midas_g_1936",NA
"5c38cca9f3dcd14b32fdc65c21980a4d","Bacteria","Armatimonadota","Fimbriimonadia","Fimbriimonadales","Fimbriimonadaceae","midas_g_1936",NA
"5068af5c61286c8f78ed4f9aaa8442e5","Bacteria","Armatimonadota","Fimbriimonadia","Fimbriimonadales","Fimbriimonadaceae","midas_g_20023","midas_s_20023"
"945d7a4e6eca1626d0fe0e44daea5100","Bacteria","Armatimonadota","Fimbriimonadia","Fimbriimonadales","Fimbriimonadaceae","midas_g_13884","midas_s_13884"
"b2f704e06b519228dbff74973f96bb92","Bacteria","Armatimonadota","Fimbriimonadia","Fimbriimonadales","Fimbriimonadaceae","midas_g_15820","midas_s_15820"
"388c10a991974c33bf8bfe5ba57d5230","Bacteria","Armatimonadota","Fimbriimonadia","Fimbriimonadales","Fimbriimonadaceae","midas_g_15820",NA
"886bb033abaf00fb0fadaa2fb5f38de2","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Thermomonas",NA
"dff3a7e0614381fad1424aa23d228311","Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20","midas_f_3092","midas_g_6628",NA
"0266723428cf60fc528281bc7541e9ce","Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira",NA
"2f7739944dcd38118ca87d9723c557ed","Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira",NA
"c97372b3cc178ea4adcb70040eeddd70","Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira",NA
"eccbcb00527b03560ad8cd45894df622","Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira",NA
"c3836043cdf2350508dc42c36172ec6a","Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira","Nitrospira_defluvii"
"b35785a777a46870e1517241871634c7","Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira","Nitrospira_defluvii"
"edd9b7940962178ce0cf17a8b75e9833","Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira","Nitrospira_nitrosa"
"37eeacfcd5accc816ee2d29e0c3d7e3e","Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira",NA
"b7fa31a95dba22a221bec2dd689fa4db","Bacteria","Chloroflexi","Anaerolineae","Ardenticatenales","midas_f_4787","midas_g_13751",NA
"fd0802a5a1d43bd498b7e4aecbb281eb","Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","midas_g_5463",NA
"13558bc7de6c38e8986b19c1bb314da2","Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","midas_g_5463",NA
"5986caeaa9a081ae62c8605caa26decb","Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","midas_g_4374",NA
"c20d9cac4d72da7a30183a2d78c5a6e1","Bacteria","Chloroflexi","Anaerolineae","1-20","midas_f_105","midas_g_550",NA
"14ba1f19338b039eaa6ddedfb7c78f7e","Bacteria","Chloroflexi","Anaerolineae","1-20","midas_f_105","midas_g_550","midas_s_550"
"fa056a5c91b0b397027112ce824c8563","Bacteria","Chloroflexi","Anaerolineae","1-20","midas_f_105","midas_g_550","midas_s_550"
"335ae0f616ff16c8d5f213758d455c7a","Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","midas_g_26459",NA
"ac0aad6b6cb6142035689b324cf51e19","Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","midas_g_26459",NA
"dbc9df27e4d7d7d9ba0734293e21fca7","Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","midas_g_26459","midas_s_41055"
"4f69531d89f7f80a7e6af514ba44ab9c","Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","midas_g_635","midas_s_635"
"f09404cc703c67918b6d58fc5ca70a55","Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","midas_g_635","midas_s_635"
"b9b44c7294075a62f00b7dc90f4695ce","Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","midas_g_1668",NA
"54701b52ffba7412ee7fb0a981b24823","Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","midas_g_5463",NA
"81f8b612542df654936a2c2e16004ba2","Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","midas_g_5463","midas_s_44830"
"94a8d693737230e638e92607663d1acd","Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","midas_g_5463",NA
"da8ba868fe8a7650e25609f9e7f2e066","Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","midas_g_5463","midas_s_44830"
"c6d1c8a43afe01b7401a3595ad0a5640","Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","midas_g_5463","midas_s_44830"
"9fcd9043a6f65ee55edbd1f33579ef11","Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","midas_g_4374","midas_s_13455"
"63c02348f9945a459c05bfcbb07ba1f2","Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","midas_g_4374","midas_s_32431"
"2eb024b6367603e16115e7f32611ac10","Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","midas_g_4374","midas_s_32431"
"418c5fde30958ae90bf6f8caeea26af6","Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","midas_g_4374",NA
"140b7f7422f02f4c07dc067d0be27065","Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","midas_g_4374",NA
"033773c444f390a926643266805c9ece","Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","midas_g_4374","midas_s_39048"
"d46464a3998d062f3f1d585bf53e80fd","Bacteria","Proteobacteria","Gammaproteobacteria","midas_o_26","midas_f_98","Acidibacter",NA
"1c053a159b1c381ad4ac30dc46ccdbfb","Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","midas_g_4042",NA
"460b517b43457fbf4d2a8e1e196d0b04","Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","midas_g_4042",NA
"f5cab800b2a104a58cb92a1e4355d218","Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","midas_g_4042",NA
"0d222910032fc70758672b454f30fec6","Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","midas_g_4042","midas_s_8697"
"e843b0e0535e8033ed7c08faf28016ca","Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","midas_g_4042",NA
"90a5e55fa876aa0bf69ffe16087cd920","Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","midas_g_4042",NA
"f4dd561d786dd46b9cb84eab6594d632","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","midas_g_17534","midas_s_17534"
"d1a4dda2b59b0bbba2f84d89a12a5133","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SM2D12","midas_g_59016","midas_s_59016"
"e9d062945a47b94cab608feb5f75facd","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SM1B06","midas_g_46983","midas_s_63981"
"db9aeb1555aed49ebdad1f8895590161","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Ca_Megaira","midas_s_8682"
"7d9640dd0fa71d8ad636d8163c622b8a","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsia","midas_s_27580"
"2ea0d045c62eb3892ae712a09ea3157e","Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales","midas_f_2019","midas_g_2087","midas_s_2087"
"41a2be447ee00fdec404a120bd3f4de6","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","midas_g_25575","midas_s_25575"
"e2bdc0b09b4824774820d5e3a7807c17","Bacteria","Proteobacteria","Alphaproteobacteria","Defluviicoccales","Defluviicoccaceae","Defluviicoccus","midas_s_2639"
"38efb6cdc0a094197ffb66660c87c270","Bacteria","Proteobacteria","Alphaproteobacteria","Defluviicoccales","Defluviicoccaceae","Defluviicoccus",NA
"0a3419bdb1691296500f4b61aecae105","Bacteria","Proteobacteria","Alphaproteobacteria","Defluviicoccales","Defluviicoccaceae","Defluviicoccus","midas_s_3306"
"70799c26ec42e0b9be9fbc3b71b9e218","Bacteria","Proteobacteria","Alphaproteobacteria","Defluviicoccales","Defluviicoccaceae","Defluviicoccus","midas_s_3306"
"824b3a93ae09600b691836f6a8abad96","Bacteria","Proteobacteria","Alphaproteobacteria","Dongiales","Dongiaceae","Dongia","Dongia_rigui"
"27fa7c134f660fb9e7acf00e68c563df","Bacteria","Proteobacteria","Alphaproteobacteria","midas_o_24","midas_f_107","midas_g_66646","midas_s_66646"
"00b607116b1713e1d7beadde74ced478","Bacteria","Proteobacteria","Alphaproteobacteria","Dongiales","Dongiaceae","midas_g_57767","midas_s_57767"
"4942cb3e6d45430fd6b2f06a4244501d","Bacteria","Proteobacteria","Alphaproteobacteria","midas_o_24","midas_f_107","midas_g_32584","midas_s_32584"
"797ae8208f315fb8ec5c5fb827b72f55","Bacteria","Proteobacteria","Alphaproteobacteria","midas_o_24","midas_f_107","midas_g_32584","midas_s_32584"
"6b3a2517c7431a31b3efb588fc61b2b4","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","midas_f_2010","midas_g_2010","midas_s_2010"
"0187726661b9166aacc033b3f4a2c831","Bacteria","Proteobacteria","Alphaproteobacteria","Azospirillales","midas_f_406","Stella","midas_s_11123"
"5a6b977c954ab18d6904d6b9d48b871f","Bacteria","Proteobacteria","Alphaproteobacteria","midas_o_406","midas_f_5670","midas_g_18476","midas_s_26960"
"e17d416738097e741b1b3b0410adc792","Bacteria","Proteobacteria","Alphaproteobacteria","midas_o_406","midas_f_5670","midas_g_18476","midas_s_18476"
"3718838b7371873b8c21ffbcfd97bcf1","Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella","Reyranella_terrae"
"09db1dadb3406531b5c2afb57cbd234b","Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella","midas_s_71873"
"eef315bef1bd64ffdf15696a0e300063","Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella","midas_s_33340"
"6be8abd1a05e01f40981c1ba85ebca85","Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella","Reyranella_soli"
"81f9c5b0704560eab886dc71af9665c7","Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella","Reyranella_soli"
"c3f6f20846bb65474ec5394c445564de","Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","midas_g_2563","midas_s_2563"
"5ca5dd25dade57a00fda0fd71aaa2274","Bacteria","Proteobacteria","Alphaproteobacteria","Kiloniellales","Fodinicurvataceae","midas_g_34634","midas_s_77322"
"6340589db994444545fb489c0d7cbe8e","Bacteria","Proteobacteria","Alphaproteobacteria","Holosporales","Holosporaceae","midas_g_36507","midas_s_36507"
"fb808274d9d7e73b862af17a15694a7b","Bacteria","Proteobacteria","Alphaproteobacteria","Holosporales","Holosporaceae","midas_g_33569",NA
"5e0233b84828c4905341589bae4be50d","Bacteria","Proteobacteria","Alphaproteobacteria","Paracaedibacterales","Paracaedibacteraceae","Ca_Paracaedibacter",NA
"ea82d77f32a79901fc7ba63414c21337","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","AB1","midas_g_4517","midas_s_4517"
"65c647ffd0330aa88c24b8bf7674e6c7","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacter",NA
"70587a5848f80e8639f9bb824c9236fa","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacter",NA
"316a647c6d79dda84bd598e67148ca47","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Defluviimonas",NA
"c2a63e5593cc5d91688af8f3abd60f16","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Defluviimonas",NA
"405b886f4d424c59103e67e84e0f5a79","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus",NA
"0caae1fcc5087494f58a779021d766f6","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus",NA
"6c586da4e16d3eb7013c6aff2ab35ec8","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus",NA
"0d8df0b17fbb1d0518aa0bdd6b713937","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus",NA
"065a98742b20d730265fb45221fd34c4","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus",NA
"076f9a4680cc7c0f8cee8a887ae40f4a","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus",NA
"eac7704c5d973d3b52e26169ef2aec9a","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","midas_g_50406","midas_s_50406"
"878441a6f394d3e2fd5264ed8249c686","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","midas_g_32221","midas_s_32221"
"f6ca9f3faeb71ae92575919e7c0a8900","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","midas_g_32221","midas_s_32221"
"e136e984d0b439e59f91a3bfecddc639","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","SWB02",NA
"67de3c4b1fa848362601df1b20d94451","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","SWB02",NA
"cbd59b2896be4f9b28d5aa67680ea28f","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","SWB02",NA
"6c1c76b4a3757b741d6fc45536f22284","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","SWB02",NA
"8eeeb8bdae3844b0185705d9ec3dc0c1","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Hirschia","midas_s_5283"
